tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
9606	Homo sapiens	6531	0	live	SLC6A3	DAT, DAT1, PKDYS, PKDYS1	solute carrier family 6 member 3	sodium-dependent dopamine transporter|DA transporter|dopamine transporter 1|solute carrier family 6 (neurotransmitter transporter), member 3|solute carrier family 6 (neurotransmitter transporter, dopamine), member 3	5p15.33	5	NC_000005.10	1392794	1445440	minus	15	126455
9606	Homo sapiens	6532	0	live	SLC6A4	5-HTT, 5-HTTLPR, 5HTT, HTT, OCD1, SERT, SERT1, hSERT	solute carrier family 6 member 4	sodium-dependent serotonin transporter|5-hydroxytryptamine (serotonin) transporter|5HT transporter|Na+/Cl- dependent serotonin transporter|serotonin transporter 1|solute carrier family 6 (neurotransmitter transporter), member 4|solute carrier family 6 (neurotransmitter transporter, serotonin), member 4	17q11.2	17	NC_000017.11	30194319	30235697	minus	15	182138
9606	Homo sapiens	23657	0	live	SLC7A11	CCBR1, xCT	solute carrier family 7 member 11	cystine/glutamate transporter|amino acid transport system xc-|calcium channel blocker resistance protein CCBR1|solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11|solute carrier family 7, (cationic amino acid transporter, y+ system) member 11	4q28.3	4	NC_000004.12	138164097	138312671	minus	22	607933
9606	Homo sapiens	6546	0	live	SLC8A1	NCX1	solute carrier family 8 member A1	sodium/calcium exchanger 1|Na(+)/Ca(2+)-exchange protein 1|Na+/Ca++ exchanger|Na+/Ca2+ exchanger|solute carrier family 8 (sodium/calcium exchanger), member 1|solute carrier family 8 member 1	2p22.1	2	NC_000002.12	40097270	40512435	minus	16	182305
9606	Homo sapiens	10479	0	live	SLC9A6	MRSA, MRXSCH, NDPACX, NHE6	solute carrier family 9 member A6	sodium/hydrogen exchanger 6|Na(+)/H(+) exchanger 6|solute carrier family 9 (sodium/hydrogen exchanger), member 6|solute carrier family 9, subfamily A (NHE6, cation proton antiporter 6), member 6	Xq26.3	X	NC_000023.11	135973837	136047269	plus	21	300231
9606	Homo sapiens	285195	0	live	SLC9A9	AUTS16, NHE9	solute carrier family 9 member A9	sodium/hydrogen exchanger 9|Na(+)/H(+) exchanger 9|putative protein product of Nbla00118|sodium/proton exchanger NHE9|solute carrier family 9 (sodium/hydrogen exchanger)|solute carrier family 9, subfamily A (NHE9, cation proton antiporter 9), member 9	3q24	3	NC_000003.12	143265222	143848468	minus	20	608396
9606	Homo sapiens	6609	0	live	SMPD1	ASM, ASMASE, NPD	sphingomyelin phosphodiesterase 1	sphingomyelin phosphodiesterase|Niemann-Pick type A/B|acid sphingomyelinase|sphingomyelin phosphodiesterase 1, acid lysosomal	11p15.4	11	NC_000011.10	6390474	6394996	plus	6	607608
9606	Homo sapiens	8773	0	live	SNAP23	HsT17016, SNAP-23A, SNAP23B, SNAP23	synaptosome associated protein 23	synaptosomal-associated protein 23|synaptosomal-associated protein, 23kD|synaptosomal-associated protein, 23kDa|synaptosome associated protein 23kDa|vesicle-membrane fusion protein SNAP-23	15q15.1-q15.2	15	NC_000015.10	42491129	42533058	plus	11	602534
9606	Homo sapiens	6616	0	live	SNAP25	CMS18, RIC-4, RIC4, SEC9, SNAP, SNAP-25, SUP, bA416N4.2, dJ1068F16.2	synaptosome associated protein 25	synaptosomal-associated protein 25|resistance to inhibitors of cholinesterase 4 homolog|synaptosomal-associated protein, 25kDa|synaptosome associated protein 25kDa	20p12.2	20	NC_000020.11	10218830	10307418	plus	16	600322
9606	Homo sapiens	6622	0	live	SNCA	NACP, PARK1, PARK4, PD1	synuclein alpha	alpha-synuclein|I+/--synuclein|non A-beta component of AD amyloid|synuclein alpha-140|synuclein, alpha (non A4 component of amyloid precursor)	4q22.1	4	NC_000004.12	89724099	89838304	minus	12	163890
9606	Homo sapiens	9627	0	live	SNCAIP	SYPH1, Sph1	synuclein alpha interacting protein	synphilin-1	5q23.2	5	NC_000005.10	122311353	122464219	plus	21	603779
9606	Homo sapiens	6620	0	live	SNCB		synuclein beta	beta-synuclein|I(2)-synuclein	5q35.2	5	NC_000005.10	176620082	176630534	minus	7	602569
9606	Homo sapiens	6623	0	live	SNCG	BCSG1, SR	synuclein gamma	gamma-synuclein|-synuclein|E pound-synuclein|breast cancer-specific gene 1 protein|persyn|synoretin|synuclein, gamma (breast cancer-specific protein 1)	10q23.2	10	NC_000010.11	86955759	86963258	plus	7	602998
9606	Homo sapiens	85028	0	live	SNHG12	ASLNC04080, C1orf79, LINC00100, NCRNA00100, PNAS-123	small nucleolar RNA host gene 12	long intergenic non-protein coding RNA 100|small nucleolar RNA host gene 12 (non-protein coding)	1p35.3	1	NC_000001.11	28578538	28582983	minus	6	
9606	Homo sapiens	104472715	0	live	SNHG14	115HG, IC-SNURF-SNRPN, LNCAT, NCRNA00214, U-UBE3A-ATS, UBE3A-AS, UBE3A-AS1, UBE3A-ATS, UBE3AATS	small nucleolar RNA host gene 14	UBE3A antisense RNA 1 (non-protein coding)|UBE3A antisense transcript|large noncoding antisense transcript|small nucleolar RNA host gene 14 (non-protein coding)	15q11.2	15	NC_000015.10	24823608	25419462	plus	148	616259
9606	Homo sapiens	84973	0	live	SNHG7	NCRNA00061	small nucleolar RNA host gene 7	small nucleolar RNA host gene (non-protein coding) 7|small nucleolar RNA host gene 7 (non-protein coding)	9q34.3	9	NC_000009.12	136724594	136728184	minus	5	
9606	Homo sapiens	6647	0	live	SOD1	ALS, ALS1, HEL-S-44, IPOA, SOD, STAHP, hSod1, homodimer	superoxide dismutase 1	superoxide dismutase [Cu-Zn]|Cu/Zn superoxide dismutase|SOD, soluble|epididymis secretory protein Li 44|indophenoloxidase A|superoxide dismutase 1, soluble|superoxide dismutase, cystolic	21q22.11	21	NC_000021.9	31659693	31668931	plus	5	147450
9606	Homo sapiens	6648	0	live	SOD2	GC1, GClnc1, IPO-B, IPOB, MNSOD, MVCD6, Mn-SOD, lncRNA-GC1	superoxide dismutase 2	superoxide dismutase [Mn], mitochondrial|Mn superoxide dismutase|epididymis secretory sperm binding protein|gastric cancer-associated lncRNA 1|indophenoloxidase B|manganese-containing superoxide dismutase|mangano-superoxide dismutase|superoxide dismutase 2, mitochondrial	6q25.3	6	NC_000006.12	159669069	159762281	minus	10	147460
9606	Homo sapiens	6653	0	live	SORL1	C11orf32, LR11, LRP9, SORLA, SorLA-1, gp250	sortilin related receptor 1	sortilin-related receptor|LDLR relative with 11 ligand-binding repeats|low-density lipoprotein receptor relative with 11 ligand-binding repeats|mosaic protein LR11|sortilin-related receptor, L(DLR class) A repeats containing|sorting protein-related receptor containing LDLR class A repeats	11q24.1	11	NC_000011.10	121452314	121633763	plus	48	602005
9606	Homo sapiens	6272	0	live	SORT1	Gp95, LDLCQ6, NT3, NTR3	sortilin 1	sortilin|100 kDa NT receptor|glycoprotein 95|neurotensin receptor 3	1p21.3-p13.1	1	NC_000001.11	109309575	109397918	minus	21	602458
9606	Homo sapiens	347689	0	live	SOX2-OT	NCRNA00043, SOX2OT	SOX2 overlapping transcript	SOX2 overlapping transcript (non-coding RNA)|SOX2 overlapping transcript (non-protein coding)	3q26.33	3	NC_000003.12	181056680	181742228	plus	10	616338
9606	Homo sapiens	6667	0	live	SP1		Sp1 transcription factor	transcription factor Sp1|specificity protein 1	12q13.13	12	NC_000012.12	53380176	53416446	plus	7	189906
9606	Homo sapiens	8877	0	live	SPHK1	SPHK	sphingosine kinase 1	sphingosine kinase 1|SK 1|SPK 1|acetyltransferase SPHK1	17q25.1	17	NC_000017.11	76383204	76387855	plus	7	603730
9606	Homo sapiens	6696	0	live	SPP1	BNSP, BSPI, ETA-1, OPN	secreted phosphoprotein 1	osteopontin|SPP1/CALPHA1 fusion|early T-lymphocyte activation 1|lnc-PKD2-2-3|nephropontin|osteopontin/immunoglobulin alpha 1 heavy chain constant region fusion protein|secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1)|urinary stone protein|uropontin	4q22.1	4	NC_000004.12	87975714	87983411	plus	8	166490
9606	Homo sapiens	56928	0	live	SPPL2B	IMP-4, IMP4, PSH4, PSL1	signal peptide peptidase like 2B	signal peptide peptidase-like 2B|SPP-like 2B|intramembrane protease 4|presenilin homologous protein 4|presenilin-like protein 1	19p13.3	19	NC_000019.10	2328684	2355095	plus	15	608239
9606	Homo sapiens	162540	0	live	SPPL2C	IMP5	signal peptide peptidase like 2C	signal peptide peptidase-like 2C|IMP-5|SPP-like 2C|intramembrane protease 5	17q21.31	17	NC_000017.11	45844881	45847067	plus	1	608284
9606	Homo sapiens	6697	0	live	SPR	SDR38C1	sepiapterin reductase	sepiapterin reductase|Sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)|sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)|short chain dehydrogenase/reductase family 38C, member 1	2p13.2	2	NC_000002.12	72887408	72892158	plus	3	182125
9606	Homo sapiens	8878	0	live	SQSTM1	A170, DMRV, EBIAP, FTDALS3, NADGP, OSIL, PDB3, ZIP3, p60, p62, p62B	sequestosome 1	sequestosome-1|EBI3-associated protein of 60 kDa|EBI3-associated protein p60|autophagy receptor p62|oxidative stress induced like|phosphotyrosine independent ligand for the Lck SH2 domain p62|phosphotyrosine-independent ligand for the Lck SH2 domain of 62 kDa|ubiquitin-binding protein p62	5q35.3	5	NC_000005.10	179806393	179838078	plus	11	601530
9606	Homo sapiens	6720	0	live	SREBF1	HMD, IFAP2, SREBP1, bHLHd1	sterol regulatory element binding transcription factor 1	sterol regulatory element-binding protein 1|class D basic helix-loop-helix protein 1	17p11.2	17	NC_000017.11	17811334	17836986	minus	22	184756
9606	Homo sapiens	6721	0	live	SREBF2	SREBP-2, SREBP2, bHLHd2	sterol regulatory element binding transcription factor 2	sterol regulatory element-binding protein 2|class D basic helix-loop-helix protein 2	22q13.2	22	NC_000022.11	41833105	41907305	plus	24	600481
9606	Homo sapiens	6722	0	live	SRF	MCM1	serum response factor	serum response factor|c-fos serum response element-binding transcription factor|minichromosome maintenance 1 homolog	6p21.1	6	NC_000006.12	43171269	43181506	plus	8	600589
9606	Homo sapiens	23524	0	live	SRRM2	300-KD, CWF21, Cwc21, HSPC075, MRD72, SRL300, SRm300	serine/arginine repetitive matrix 2	serine/arginine repetitive matrix protein 2|300 kDa nuclear matrix antigen|RNA binding protein|SR-related nuclear matrix protein of 300 kDa|ser/Arg-related nuclear matrix protein of 300 kDa|serine/arginine-rich splicing factor-related nuclear matrix protein of 300 kDa|splicing coactivator subunit SRm300|tax-responsive enhancer element-binding protein 803|taxREB803|testicular secretory protein Li 53	16p13.3	16	NC_000016.10	2752638	2771412	plus	17	606032
9606	Homo sapiens	6736	0	live	SRY	SRXX1, SRXY1, TDF, TDY	sex determining region Y	sex-determining region Y protein|essential protein for sex determination in human males|sex-determining region on Y|testis-determining factor on Y	Yp11.2	Y	NC_000024.10	2786855	2787682	minus	1	480000
9606	Homo sapiens	6750	0	live	SST	SMST1, SST	somatostatin	somatostatin|growth hormone release-inhibiting factor|prepro-somatostatin|somatostatin-14|somatostatin-28	3q27.3	3	NC_000003.12	187668912	187670394	minus	2	182450
9606	Homo sapiens	26228	0	live	STAP1	BRDG1, STAP-1	signal transducing adaptor family member 1	signal-transducing adaptor protein 1|BCR downstream-signaling protein 1|docking protein BRDG1|stem cell adaptor protein 1	4q13.2	4	NC_000004.12	67558727	67607337	plus	9	604298
9606	Homo sapiens	8987	0	live	STBD1	GENEX3414, GENX-3414	starch binding domain 1	starch-binding domain-containing protein 1|genethonin 1|glycophagy cargo receptor STBD1	4q21.1	4	NC_000004.12	76306733	76311130	plus	2	607406
9606	Homo sapiens	246744	0	live	STH	MAPTIT	saitohin	saitohin|microtubule-associated protein tau (MAPT) intronic transcript	17q21.31	17	NC_000017.11	45999250	45999694	plus	1	607067
9606	Homo sapiens	6786	0	live	STIM1	D11S4896E, GOK, IMD10, STRMK, TAM, TAM1	stromal interaction molecule 1	stromal interaction molecule 1	11p15.4	11	NC_000011.10	3854604	4093210	plus	17	605921
9606	Homo sapiens	27347	0	live	STK39	DCHT, PASK, SPAK	serine/threonine kinase 39	STE20/SPS1-related proline-alanine-rich protein kinase|STE20/SPS1 homolog|Ste20-like protein kinase|proline-alanine-rich STE20-related kinase|serine threonine kinase 39 (STE20/SPS1 homolog, yeast)|serine/threonine-protein kinase 39|small intestine SPAK-like kinase|ste-20-related kinase	2q24.3	2	NC_000002.12	167954022	168247595	minus	23	607648
9606	Homo sapiens	11075	0	live	STMN2	SCG10, SCGN10	stathmin 2	stathmin-2|neuron-specific growth-associated protein|neuronal growth-associated protein (silencer element)|stathmin-like 2|superior cervical ganglia, neural specific 10|superior cervical ganglion-10 protein	8q21.13	8	NC_000008.11	79611117	79666158	plus	8	600621
9606	Homo sapiens	10273	0	live	STUB1	CHIP, HSPABP2, NY-CO-7, SCA48, SCAR16, SDCCAG7, UBOX1	STIP1 homology and U-box containing protein 1	E3 ubiquitin-protein ligase CHIP|CLL-associated antigen KW-8|RING-type E3 ubiquitin transferase CHIP|STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase|antigen NY-CO-7|carboxy terminus of Hsp70-interacting protein|heat shock protein A binding protein 2 (c-terminal)|serologically defined colon cancer antigen 7	16p13.3	16	NC_000016.10	680410	682801	plus	7	607207
9606	Homo sapiens	6804	0	live	STX1A	HPC-1, P35-1, STX1, SYN1A	syntaxin 1A	syntaxin-1A|neuron-specific antigen HPC-1|syntaxin 1A (brain)	7q11.23	7	NC_000007.14	73699210	73719669	minus	10	186590
9606	Homo sapiens	112755	0	live	STX1B	GEFSP91, STX1B2, STX1B	syntaxin 1B	syntaxin-1B|syntaxin-1B1|syntaxin-1B2	16p11.2	16	NC_000016.10	30989256	31010638	minus	11	601485
9606	Homo sapiens	10228	0	live	STX6		syntaxin 6	syntaxin-6	1q25.3	1	NC_000001.11	180972725	181022870	minus	8	603944
9606	Homo sapiens	10910	0	live	SUGT1	SGT1	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone	protein SGT1 homolog|SGT1, suppressor of G2 allele of SKP1|putative 40-6-3 protein|suppressor of G2 allele of SKP1, S. cerevisiae, homolog of	13q14.3	13	NC_000013.11	52652836	52700909	plus	16	604098
9606	Homo sapiens	6612	0	live	SUMO3	SMT3A, SMT3H1, SUMO-3, Smt3B	small ubiquitin like modifier 3	small ubiquitin-related modifier 3|SMT3 suppressor of mif two 3 homolog 1|SMT3 suppressor of mif two 3 homolog 3|ubiquitin-like protein SMT3B	21q22.3	21	NC_000021.9	44805617	44818062	minus	4	602231
9606	Homo sapiens	387082	0	live	SUMO4	IDDM5, SMT3H4, SUMO-4, dJ281H8.4	small ubiquitin like modifier 4	small ubiquitin-related modifier 4|SMT3 suppressor of mif two 3 homolog 2|SMT3 suppressor of mif two 3 homolog 4|insulin-dependent diabetes mellitus 5|small ubiquitin-like modifier 4 protein	6q25.1	6	NC_000006.12	149400262	149401278	plus	1	608829
9606	Homo sapiens	22987	0	live	SV2C	SLC22B3	synaptic vesicle glycoprotein 2C	synaptic vesicle glycoprotein 2C|solute carrier family 22 member B3|synaptic vesicle protein 2C	5q13.3	5	NC_000005.10	75847464	76353939	plus	18	610291
9606	Homo sapiens	8224	0	live	SYN3		synapsin III	synapsin-3|cN28H9.2 (synapsin III)	22q12.3	22	NC_000022.11	32507820	33058381	minus	18	602705
9606	Homo sapiens	9143	0	live	SYNGR3		synaptogyrin 3	synaptogyrin-3	16p13.3	16	NC_000016.10	1989970	1994275	plus	4	603927
9606	Homo sapiens	8867	0	live	SYNJ1	DEE53, EIEE53, INPP5G, PARK20	synaptojanin 1	synaptojanin-1|inositol 5'-phosphatase (synaptojanin 1)|inositol polyphosphate-5-phosphatase G|phosphoinositide 5-phosphatase|synaptic inositol 1,4,5-trisphosphate 5-phosphatase 1|synaptojanin-1, polyphosphoinositide phosphatase	21q22.11	21	NC_000021.9	32628759	32728394	minus	34	604297
9606	Homo sapiens	11346	0	live	SYNPO	SYNPO1	synaptopodin	synaptopodin	5q33.1	5	NC_000005.10	150586010	150659207	plus	12	608155
9606	Homo sapiens	23208	0	live	SYT11	SYT12, sytXI	synaptotagmin 11	synaptotagmin-11|synaptotagmin 12|synaptotagmin XI	1q22	1	NC_000001.11	155859567	155885199	plus	4	608741
9606	Homo sapiens	6860	0	live	SYT4	HsT1192	synaptotagmin 4	synaptotagmin-4|synaptotagmin IV|sytIV	18q12.3	18	NC_000018.10	43267892	43277490	minus	4	600103
9606	Homo sapiens	6890	0	live	TAP1	ABC17, ABCB2, APT1, D6S114E, MHC1D1, PSF-1, PSF1, RING4*0102N, TAP1N, TAP1	transporter 1, ATP binding cassette subfamily B member	antigen peptide transporter 1|ABC transporter, MHC 1|ATP-binding cassette sub-family B member 2|ATP-binding cassette, sub-family B (MDR/TAP), member 2|peptide supply factor 1|peptide transporter PSF1|peptide transporter TAP1|peptide transporter involved in antigen processing 1|really interesting new gene 4 protein|transporter 1 ATP-binding cassette sub-family B|transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)|transporter associated with antigen processing|transporter, ATP-binding cassette, major histocompatibility complex, 1	6p21.32	6	NC_000006.12	32845209	32853704	minus	12	170260
9606	Homo sapiens	6891	0	live	TAP2	ABC18, ABCB3, APT2, D6S217E, MHC1D2, PSF-2, PSF2, RING11	transporter 2, ATP binding cassette subfamily B member	antigen peptide transporter 2|ABC transporter, MHC 2|ATP-binding cassette, sub-family B (MDR/TAP), member 3|peptide supply factor 2|peptide transporter PSF2|peptide transporter involved in antigen processing 2|really interesting new gene 11 protein|transporter 2, ABC (ATP binding cassette)|transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	6p21.32	6	NC_000006.12	32821831	32838739	minus	13	170261
9606	Homo sapiens	23435	0	live	TARDBP	ALS10, TDP-43	TAR DNA binding protein	TAR DNA-binding protein 43|TAR DNA-binding protein-43	1p36.22	1	NC_000001.11	11012654	11030528	plus	10	605078
9606	Homo sapiens	80834	0	live	TAS1R2	GPR71, T1R2, TR2	taste 1 receptor member 2	taste receptor type 1 member 2|G-protein coupled receptor 71|sweet taste receptor T1R2|taste receptor, type 1, member 2	1p36.13	1	NC_000001.11	18839599	18859660	minus	6	606226
9606	Homo sapiens	5726	0	live	TAS2R38	PTC, T2R38, T2R61, THIOT	taste 2 receptor member 38	taste receptor type 2 member 38|PTC bitter taste receptor|taste receptor type 2 member 61|taste receptor, type 2, member 38	7q34	7	NC_000007.14	141972631	141973773	minus	1	607751
9606	Homo sapiens	6908	0	live	TBP	GTF2D, GTF2D1, HDL4, SCA171, TFIID, TBP	TATA-box binding protein	TATA-box-binding protein|TATA sequence-binding protein|TATA-box binding protein N-terminal domain|TATA-box factor|transcription initiation factor TFIID TBP subunit	6q27	6	NC_000006.12	170554369	170572859	plus	8	600075
9606	Homo sapiens	56892	0	live	TCIM	C8orf4, TC-1, TC1	transcriptional and immune response regulator	transcriptional and immune response regulator|human thyroid cancer 1|protein C8orf4|thyroid cancer protein 1	8p11.21	8	NC_000008.11	40153482	40155310	plus	1	607702
9606	Homo sapiens	6948	0	live	TCN2	D22S676, D22S750, II, TC, TC II, TC-2, TC2, TCII	transcobalamin 2	"transcobalamin-2|macrocytic anemia|transcobalamin II|transcobalamin II; macrocytic anemia|vitamin B12-binding protein 2"	22q12.2	22	NC_000022.11	30607174	30627271	plus	9	613441
9606	Homo sapiens	7008	0	live	TEF		TEF transcription factor, PAR bZIP family member	thyrotroph embryonic factor|TEF, PAR bZIP transcription factor|thyrotrophic embryonic factor	22q13.2	22	NC_000022.11	41367455	41399326	plus	5	188595
9606	Homo sapiens	54790	0	live	TET2	IMD75, KIAA1546, MDS	tet methylcytosine dioxygenase 2	methylcytosine dioxygenase TET2|probable methylcytosine dioxygenase TET2|ten-eleven translocation 2|tet oncogene family member 2	4q24	4	NC_000004.12	105145875	105279803	plus	14	612839
9606	Homo sapiens	7018	0	live	TF	HEL-S-71p, PRO1557, PRO2086QTL1, TF	transferrin	serotransferrin|beta-1 metal-binding globulin|epididymis secretory sperm binding protein Li 71p|siderophilin	3q22.1	3	NC_000003.12	133661998	133796641	plus	24	190000
9606	Homo sapiens	7019	0	live	TFAM	MTDPS15, MTTF1, MTTFA, TCF6, TCF6L1, TCF6L2, TCF6L3	transcription factor A, mitochondrial	transcription factor A, mitochondrial|mitochondrial transcription factor 1|mitochondrial transcription factor A|transcription factor 6|transcription factor 6-like 1|transcription factor 6-like 2 (mitochondrial transcription factor)|transcription factor 6-like 3	10q21.1	10	NC_000010.11	58385410	58399220	plus	9	600438
9606	Homo sapiens	51106	0	live	TFB1M	CGI-75, CGI75, mtTFB, mtTFB1	transcription factor B1, mitochondrial	dimethyladenosine transferase 1, mitochondrial|S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase 1|h-mtTFB1|hTFB1M|homolog of yeast mitochondrial transcription factor B|mitochondrial 12S rRNA dimethylase 1|mitochondrial dimethyladenosine transferase 1	6q25.3	6	NC_000006.12	155229871	155314484	minus	13	607033
9606	Homo sapiens	64216	0	live	TFB2M	Hkp1, h-mtTFB, h-mtTFB2, hTFB2M, mtTFB2	transcription factor B2, mitochondrial	dimethyladenosine transferase 2, mitochondrial|HCV NS5A-transactivated protein 5|S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase 2|hepatitis C virus NS5A-transactivated protein 5|mitochondrial 12S rRNA dimethylase 2|mitochondrial transcription factor B2	1q44	1	NC_000001.11	246540561	246566261	minus	8	607055
9606	Homo sapiens	7036	0	live	TFR2	HFE3, TFRC2	transferrin receptor 2	transferrin receptor protein 2	7q22.1	7	NC_000007.14	100620420	100641552	minus	18	604720
9606	Homo sapiens	7037	0	live	TFRC	CD71, IMD46, T9, TFR, TFR1, TR, TRFR, p90	transferrin receptor	transferrin receptor protein 1	3q29	3	NC_000003.12	196049284	196082090	minus	19	190010
9606	Homo sapiens	7052	0	live	TGM2	G(h), TG(C), TGC, hTG2, tTG	transglutaminase 2	protein-glutamine gamma-glutamyltransferase 2|C polypeptide, protein-glutamine-gamma-glutamyltransferase|TGase C|TGase H|TGase II|TGase-2|erythrocyte transglutaminase|heart G alpha(h)|hhG alpha(h)|isopeptidase TGM2|protein G alpha(h)|protein-glutamine deamidase TGM2|protein-glutamine dopaminyltransferase TGM2|protein-glutamine histaminyltransferase TGM2|protein-glutamine noradrenalinyltransferase TGM2|protein-glutamine serotonyltransferase TGM2|tTgase|tissue transglutaminase|transglutaminase C|transglutaminase H|transglutaminase II	20q11.23	20	NC_000020.11	38127385	38168475	minus	15	190196
9606	Homo sapiens	343641	0	live	TGM6	SCA35, TG6, TGM3L, TGY, dJ734P14.3	transglutaminase 6	protein-glutamine gamma-glutamyltransferase 6|TGase Y|TGase-6|transglutaminase y	20p13	20	NC_000020.11	2380901	2432753	plus	13	613900
9606	Homo sapiens	7054	0	live	TH	DYT14, DYT5b, TYH	tyrosine hydroxylase	tyrosine 3-monooxygenase|dystonia 14|tyrosine 3-hydroxylase	11p15.5	11	NC_000011.10	2163929	2171815	minus	14	191290
9606	Homo sapiens	7076	0	live	TIMP1	CLGI, EPA, EPO, HCI, TIMP, TIMP-1	TIMP metallopeptidase inhibitor 1	metalloproteinase inhibitor 1|collagenase inhibitor|epididymis secretory sperm binding protein|erythroid potentiating activity|fibroblast collagenase inhibitor|tissue inhibitor of metalloproteinases 1	Xp11.3	X	NC_000023.11	47582436	47586789	plus	6	305370
9606	Homo sapiens	81793	0	live	TLR10	CD290	toll like receptor 10	toll-like receptor 10	4p14	4	NC_000004.12	38772238	38782990	minus	4	606270
9606	Homo sapiens	7097	0	live	TLR2	CD282, TIL4	toll like receptor 2	toll-like receptor 2|toll/interleukin-1 receptor-like protein 4	4q31.3	4	NC_000004.12	153684280	153710637	plus	4	603028
9606	Homo sapiens	7098	0	live	TLR3	CD283, IIAE2, IMD83	toll like receptor 3	toll-like receptor 3	4q35.1	4	NC_000004.12	186069156	186088073	plus	5	603029
9606	Homo sapiens	7099	0	live	TLR4	ARMD10, CD284, TLR-4, TOLL	toll like receptor 4	toll-like receptor 4|hToll|homolog of Drosophila toll|toll like receptor 4 protein	9q33.1	9	NC_000009.12	117704403	117724735	plus	4	603030
9606	Homo sapiens	54106	0	live	TLR9	CD289	toll like receptor 9	toll-like receptor 9	3p21.2	3	NC_000003.12	52221080	52225645	minus	2	605474
9606	Homo sapiens	342125	0	live	TMC3		transmembrane channel like 3	transmembrane channel-like protein 3	15q25.1	15	NC_000015.10	81331088	81374213	minus	22	617196
9606	Homo sapiens	101929655	0	live	TMC3-AS1		TMC3 antisense RNA 1		15q25.1-q25.2	15	NC_000015.10	81324333	81443076	plus	7	
9606	Homo sapiens	54664	0	live	TMEM106B	HLD16	transmembrane protein 106B	transmembrane protein 106B	7p21.3	7	NC_000007.14	12211294	12243367	plus	9	613413
9606	Homo sapiens	81615	0	live	TMEM163	DC29, HLD25, SLC30A11, SV31	transmembrane protein 163	transmembrane protein 163	2q21.3	2	NC_000002.12	134455759	134719000	minus	8	618978
9606	Homo sapiens	84286	0	live	TMEM175	hTMEM175	transmembrane protein 175	endosomal/lysosomal proton channel TMEM175|endosomal/lysomomal potassium channel TMEM175|endosomal/lysosomal potassium channel TMEM175|potassium channel TMEM175	4p16.3	4	NC_000004.12	932460	958656	plus	13	616660
9606	Homo sapiens	161145	0	live	TMEM229B	C14orf83	transmembrane protein 229B	transmembrane protein 229B	14q24.1	14	NC_000014.9	67470269	67533850	minus	10	619022
9606	Homo sapiens	29058	0	live	TMEM230	C20orf30, HSPC274, dJ1116H23.2.1	transmembrane protein 230	transmembrane protein 230|UPF0414 transmembrane protein C20orf30	20p13-p12.3	20	NC_000020.11	5059116	5113076	minus	10	617019
9606	Homo sapiens	7124	0	live	TNF	DIF, IMD127-alpha, TNFA, TNFSF2, TNLG1F, TNF	tumor necrosis factor	tumor necrosis factor|APC1 protein|TNF, macrophage-derived|TNF, monocyte-derived|TNF-a|tumor necrosis factor ligand 1F|tumor necrosis factor ligand superfamily member 2|tumor necrosis factor-alpha|tumor necrotic factor alpha	6p21.33	6	NC_000006.12	31575565	31578336	plus	4	191160
9606	Homo sapiens	7128	0	live	TNFAIP3	A20, AIFBL1, AISBL, OTUD7C, TNFA1P2	TNF alpha induced protein 3	tumor necrosis factor alpha-induced protein 3|OTU domain-containing protein 7C|putative DNA-binding protein A20|tumor necrosis factor inducible protein A20|tumor necrosis factor, alpha induced protein 3|zinc finger protein A20	6q23.3	6	NC_000006.12	137866349	137883312	plus	12	191163
9606	Homo sapiens	79626	0	live	TNFAIP8L2	TIPE2	TNF alpha induced protein 8 like 2	tumor necrosis factor alpha-induced protein 8-like protein 2|TNF alpha-induced protein 8-like protein 2|TNFAIP8-like protein 2|inflammation factor 20|inflammation factor protein 20|tumor necrosis factor, alpha induced protein 8 like 2|tumor necrosis factor, alpha-induced protein 8-like protein 2	1q21.3	1	NC_000001.11	151156649	151159749	plus	2	612112
